Price,Year of built,Size(m2),Floor,HeatingType,N_elevators,N_FacilitiesNearBy(Park),N_SchoolNearBy(Total)
250176,2013,84.5417664,4,individual_heating,14,1,11
250176,2013,84.5417664,4,individual_heating,14,1,11
250176,2013,84.26305728,10,individual_heating,14,1,11
250176,2013,84.26305728,8,individual_heating,14,1,11
250176,2013,84.5417664,11,individual_heating,14,1,11
250176,2013,84.5417664,4,individual_heating,14,1,11
250176,2013,84.5417664,8,individual_heating,14,1,11
250442,2007,131.8294138,7,individual_heating,10,1,8
250442,2006,106.745593,9,individual_heating,11,0,7
250442,2007,80.63983872,15,individual_heating,16,2,10
250442,2007,80.63983872,24,individual_heating,16,2,10
250442,2008,84.91337856,15,individual_heating,14,1,9
250442,2008,84.91337856,15,individual_heating,14,1,9
250442,2007,102.4720531,18,individual_heating,10,1,8
250442,2006,84.5417664,7,individual_heating,0,0,9
250442,2005,84.91337856,17,individual_heating,0,0,15
250442,1986,84.91337856,8,central_heating,27,1,6
250442,2005,69.02695872,23,individual_heating,0,0,15
250442,2005,69.02695872,7,individual_heating,0,0,15
250442,1992,134.5236019,14,individual_heating,8,0,14
250442,2014,59.4579456,29,individual_heating,20,0,17
250442,2006,59.08633344,10,individual_heating,0,0,9
251327,2007,80.63983872,9,individual_heating,16,2,10
251327,2007,126.9055526,21,individual_heating,10,1,8
251327,2006,84.5417664,17,individual_heating,0,0,9
251327,2005,84.91337856,11,individual_heating,0,0,15
251327,2005,69.02695872,13,individual_heating,0,0,15
251327,1986,84.91337856,11,central_heating,27,1,6
251769,2007,131.8294138,21,individual_heating,10,1,8
251769,2006,84.91337856,20,individual_heating,11,0,7
252212,2007,84.91337856,13,individual_heating,10,1,8
252212,2007,131.8294138,18,individual_heating,10,1,8
252212,2006,131.1790925,12,individual_heating,11,0,7
252212,2007,80.63983872,17,individual_heating,16,2,10
252212,2007,80.63983872,26,individual_heating,16,2,10
252212,2007,131.8294138,20,individual_heating,10,1,8
252212,2008,108.4178477,2,individual_heating,14,1,9
252212,2007,80.63983872,10,individual_heating,16,2,10
252212,2007,80.63983872,18,individual_heating,16,2,10
252212,2007,102.4720531,5,individual_heating,10,1,8
252212,2008,84.91337856,19,individual_heating,14,1,9
252212,2007,102.4720531,26,individual_heating,10,1,8
252212,2008,84.91337856,23,individual_heating,14,1,9
252212,2006,84.5417664,17,individual_heating,0,0,9
252212,2008,84.91337856,18,individual_heating,14,1,9
252212,1986,127.9274861,2,central_heating,27,1,6
252212,2008,77.01662016,5,individual_heating,14,1,9
252212,2006,84.91337856,7,individual_heating,11,0,7
252212,2009,84.5417664,14,individual_heating,5,1,5
252212,2005,84.91337856,4,individual_heating,0,0,15
252212,2015,59.82955776,28,individual_heating,24,1,5
252212,2005,69.02695872,18,individual_heating,0,0,15
252212,2006,75.34436544,3,individual_heating,0,0,9
252212,2014,59.4579456,6,individual_heating,20,0,17
252212,2005,84.91337856,1,individual_heating,0,0,15
252212,1993,84.91337856,14,individual_heating,20,0,17
252212,1986,84.91337856,4,central_heating,27,1,6
252212,2006,79.61790528,7,individual_heating,11,0,11
252654,2006,83.89144512,3,individual_heating,11,0,11
252814,2013,84.26305728,13,individual_heating,14,1,11
252814,2013,84.5417664,15,individual_heating,14,1,11
252814,2013,84.5417664,12,individual_heating,14,1,11
252814,2013,84.26305728,13,individual_heating,14,1,11
252814,2013,84.26305728,12,individual_heating,14,1,11
252814,2013,84.26305728,12,individual_heating,14,1,11
252814,2013,84.5417664,12,individual_heating,14,1,11
252814,2013,84.26305728,14,individual_heating,14,1,11
252814,2013,84.26305728,12,individual_heating,14,1,11
252814,2013,84.26305728,13,individual_heating,14,1,11
252814,2013,84.26305728,12,individual_heating,14,1,11
253097,2007,80.63983872,23,individual_heating,16,2,10
253097,2007,131.8294138,24,individual_heating,10,1,8
253097,2007,80.63983872,20,individual_heating,16,2,10
253097,2008,77.01662016,13,individual_heating,14,1,9
253097,2006,75.99468672,8,individual_heating,11,0,7
253097,2006,75.34436544,2,individual_heating,0,0,9
253982,2006,106.745593,14,individual_heating,11,0,7
253982,2007,80.63983872,17,individual_heating,16,2,10
253982,2007,129.5068378,4,individual_heating,10,1,8
253982,2006,84.91337856,12,individual_heating,11,0,7
253982,2008,108.4178477,1,individual_heating,14,1,9
253982,2008,84.91337856,6,individual_heating,14,1,9
253982,2006,84.5417664,3,individual_heating,0,0,9
253982,2014,59.4579456,9,individual_heating,20,0,17
253982,2006,59.08633344,15,individual_heating,0,0,9
253982,2014,59.82955776,12,individual_heating,20,0,17
254123,2013,84.5417664,7,individual_heating,14,1,11
254123,2013,84.5417664,7,individual_heating,14,1,11
254123,2013,84.5417664,7,individual_heating,14,1,11
254123,2013,84.5417664,6,individual_heating,14,1,11
254123,2013,84.5417664,6,individual_heating,14,1,11
254424,1993,217.1144045,15,individual_heating,20,0,17
254867,1986,166.8538598,9,central_heating,27,1,6
254867,2007,126.9055526,15,individual_heating,10,1,8
254867,2007,129.5068378,6,individual_heating,10,1,8
254867,2007,102.4720531,7,individual_heating,10,1,8
254867,2008,84.91337856,9,individual_heating,14,1,9
254867,2008,84.91337856,12,individual_heating,14,1,9
254867,2007,102.4720531,17,individual_heating,10,1,8
254867,2006,84.5417664,18,individual_heating,0,0,9
254867,2008,77.01662016,3,individual_heating,14,1,9
254867,2015,59.82955776,11,individual_heating,10,0,11
254867,2006,59.08633344,11,individual_heating,0,0,9
254867,2006,79.61790528,8,individual_heating,11,0,11
255309,2007,80.63983872,16,individual_heating,16,2,10
255442,2013,84.5417664,18,individual_heating,14,1,11
255442,2013,84.5417664,31,individual_heating,14,1,11
255442,2013,84.26305728,26,individual_heating,14,1,11
255442,2013,84.5417664,24,individual_heating,14,1,11
255442,2013,84.5417664,28,individual_heating,14,1,11
255442,2013,84.26305728,19,individual_heating,14,1,11
255442,2013,84.26305728,16,individual_heating,14,1,11
255442,2013,84.5417664,31,individual_heating,14,1,11
255442,2013,84.5417664,32,individual_heating,14,1,11
255442,2013,84.5417664,28,individual_heating,14,1,11
255442,2013,84.5417664,16,individual_heating,14,1,11
255442,2013,84.5417664,18,individual_heating,14,1,11
255442,2013,84.5417664,33,individual_heating,14,1,11
255442,2013,84.5417664,25,individual_heating,14,1,11
255442,2013,84.5417664,25,individual_heating,14,1,11
255442,2013,84.5417664,34,individual_heating,14,1,11
255442,2013,84.5417664,17,individual_heating,14,1,11
255442,2013,84.5417664,19,individual_heating,14,1,11
255442,2013,84.26305728,21,individual_heating,14,1,11
255442,2013,84.5417664,19,individual_heating,14,1,11
255442,2013,84.26305728,23,individual_heating,14,1,11
255442,2013,84.26305728,16,individual_heating,14,1,11
255442,2013,84.5417664,31,individual_heating,14,1,11
255442,2013,84.5417664,33,individual_heating,14,1,11
255442,2013,84.26305728,19,individual_heating,14,1,11
255442,2013,84.5417664,17,individual_heating,14,1,11
255442,2013,84.5417664,25,individual_heating,14,1,11
255442,2013,84.5417664,32,individual_heating,14,1,11
255442,2013,84.5417664,28,individual_heating,14,1,11
255442,2013,84.5417664,25,individual_heating,14,1,11
255752,2008,84.91337856,14,individual_heating,14,1,9
255752,2008,84.91337856,11,individual_heating,14,1,9
255752,2007,102.4720531,9,individual_heating,10,1,8
255752,2006,84.5417664,2,individual_heating,0,0,9
255752,2008,77.01662016,20,individual_heating,14,1,9
255752,2008,77.01662016,20,individual_heating,14,1,9
255752,2006,75.34436544,16,individual_heating,0,0,9
255752,1993,84.91337856,8,individual_heating,20,0,17
255752,2014,59.82955776,15,individual_heating,20,0,17
255752,2006,83.89144512,4,individual_heating,11,0,11
255840,2013,84.5417664,29,individual_heating,14,1,11
255840,2013,84.5417664,23,individual_heating,14,1,11
256637,2007,126.9055526,12,individual_heating,10,1,8
256637,2006,133.5016685,3,individual_heating,11,0,7
256637,2007,126.9055526,13,individual_heating,10,1,8
256637,2006,161.9299987,7,individual_heating,11,0,7
256637,2007,131.8294138,21,individual_heating,10,1,8
256637,2007,129.5068378,11,individual_heating,10,1,8
256637,2007,129.5068378,5,individual_heating,10,1,8
256637,2007,129.5068378,13,individual_heating,10,1,8
256637,2007,102.4720531,24,individual_heating,10,1,8
256637,2008,84.91337856,17,individual_heating,14,1,9
256637,2008,84.91337856,11,individual_heating,14,1,9
256637,2007,80.63983872,7,individual_heating,16,2,10
256637,2007,80.63983872,6,individual_heating,16,2,10
256637,1993,163.6022534,8,individual_heating,20,0,17
256637,2008,84.91337856,16,individual_heating,14,1,9
256637,2006,84.91337856,3,individual_heating,11,0,7
256637,1993,134.802311,2,individual_heating,20,0,17
256637,2007,80.63983872,8,individual_heating,16,2,10
256637,1986,127.9274861,5,central_heating,27,1,6
256637,1993,163.6022534,1,individual_heating,20,0,17
256637,2006,84.91337856,24,individual_heating,11,0,7
256637,1986,84.91337856,9,central_heating,27,1,6
256637,1986,84.91337856,4,central_heating,27,1,6
256637,2014,59.82955776,11,individual_heating,20,0,17
256637,2014,59.4579456,7,individual_heating,20,0,17
256637,2006,79.61790528,11,individual_heating,11,0,11
256637,2015,59.82955776,22,individual_heating,24,1,5
256637,2014,59.4579456,7,individual_heating,20,0,17
256637,2006,79.61790528,14,individual_heating,11,0,11
256637,2014,59.4579456,5,individual_heating,20,0,17
256637,2014,59.4579456,2,individual_heating,20,0,17
256637,2015,59.82955776,3,individual_heating,24,1,5
256637,1986,84.91337856,8,central_heating,27,1,6
257522,2006,110.7404237,9,individual_heating,11,0,11
257522,2006,84.91337856,7,individual_heating,11,0,7
257522,2014,59.4579456,4,individual_heating,20,0,17
257654,2013,84.5417664,29,individual_heating,14,1,11
258079,2013,84.5417664,10,individual_heating,14,1,11
258079,2013,84.5417664,8,individual_heating,14,1,11
258079,2013,84.5417664,11,individual_heating,14,1,11
258079,2013,84.5417664,8,individual_heating,14,1,11
258079,2013,84.5417664,8,individual_heating,14,1,11
258079,2013,84.5417664,10,individual_heating,14,1,11
258079,2013,84.5417664,9,individual_heating,14,1,11
258079,2013,84.5417664,8,individual_heating,14,1,11
258079,2013,84.5417664,9,individual_heating,14,1,11
258079,2013,84.5417664,9,individual_heating,14,1,11
258407,2006,133.5016685,5,individual_heating,11,0,7
258407,2006,110.7404237,13,individual_heating,11,0,11
258407,2008,77.01662016,2,individual_heating,14,1,9
258407,2009,84.5417664,3,individual_heating,5,1,5
259008,2013,84.5417664,14,individual_heating,14,1,11
259026,2013,84.26305728,8,individual_heating,14,1,11
259292,2007,80.63983872,19,individual_heating,16,2,10
259292,2006,106.745593,16,individual_heating,11,0,7
259292,2007,131.8294138,10,individual_heating,10,1,8
259292,2008,84.91337856,23,individual_heating,14,1,9
259292,1993,119.6591155,4,individual_heating,20,0,17
259292,2008,77.01662016,11,individual_heating,14,1,9
259292,2014,59.4579456,7,individual_heating,20,0,17
260176,2007,126.9055526,16,individual_heating,10,1,8
260176,2006,133.5016685,16,individual_heating,11,0,7
260176,2008,108.4178477,12,individual_heating,14,1,9
260176,2008,84.91337856,25,individual_heating,14,1,9
260176,2007,80.63983872,9,individual_heating,16,2,10
260176,1993,119.6591155,5,individual_heating,20,0,17
260176,1993,163.6022534,24,individual_heating,20,0,17
260176,2008,77.01662016,15,individual_heating,14,1,9
260176,2005,84.91337856,21,individual_heating,0,0,15
260176,2015,59.82955776,5,individual_heating,10,0,11
260176,2005,84.91337856,6,individual_heating,0,0,15
260176,1986,105.0733382,1,central_heating,27,1,6
260619,2009,84.5417664,13,individual_heating,5,1,5
260707,2013,84.5417664,13,individual_heating,14,1,11
260707,2013,84.5417664,13,individual_heating,14,1,11
260707,2013,84.5417664,14,individual_heating,14,1,11
260707,2013,84.5417664,12,individual_heating,14,1,11
260707,2013,84.5417664,12,individual_heating,14,1,11
260707,2013,84.5417664,12,individual_heating,14,1,11
260707,2013,84.5417664,15,individual_heating,14,1,11
260707,2013,84.5417664,12,individual_heating,14,1,11
260707,2013,84.5417664,12,individual_heating,14,1,11
261061,2006,131.1790925,19,individual_heating,11,0,7
261061,2006,133.5016685,29,individual_heating,11,0,7
261061,2007,127.1842618,30,individual_heating,10,1,8
261061,2008,108.4178477,17,individual_heating,14,1,9
261061,2007,80.63983872,22,individual_heating,16,2,10
261061,1986,194.3531597,6,central_heating,27,1,6
261061,2007,129.5068378,16,individual_heating,10,1,8
261061,2006,106.745593,18,individual_heating,11,0,7
261061,2007,129.5068378,12,individual_heating,10,1,8
261061,2007,131.8294138,17,individual_heating,10,1,8
261061,1993,163.6022534,15,individual_heating,20,0,17
261061,2007,102.4720531,18,individual_heating,10,1,8
261061,1993,119.6591155,19,individual_heating,20,0,17
261061,2008,84.91337856,13,individual_heating,14,1,9
261061,1993,163.6022534,9,individual_heating,20,0,17
261061,2008,84.91337856,11,individual_heating,14,1,9
261061,2005,84.91337856,14,individual_heating,0,0,15
261061,2006,83.89144512,12,individual_heating,11,0,11
261061,2008,77.01662016,14,individual_heating,14,1,9
261061,2006,83.89144512,6,individual_heating,11,0,11
261061,2005,84.91337856,5,individual_heating,0,0,15
261061,2005,84.91337856,2,individual_heating,0,0,15
261061,2006,75.62307456,3,individual_heating,0,0,9
261061,2006,83.89144512,9,individual_heating,11,0,11
261061,2014,59.4579456,11,individual_heating,20,0,17
261061,2006,83.89144512,8,individual_heating,11,0,11
261061,2014,59.4579456,9,individual_heating,20,0,17
261061,2014,59.4579456,3,individual_heating,20,0,17
261061,1992,134.5236019,7,individual_heating,8,0,14
261592,2013,84.5417664,22,individual_heating,14,1,11
261946,2006,133.5016685,31,individual_heating,11,0,7
261946,2007,129.5068378,14,individual_heating,10,1,8
261946,2007,80.63983872,22,individual_heating,16,2,10
261946,2008,84.91337856,3,individual_heating,14,1,9
262389,2006,106.745593,27,individual_heating,11,0,7
262831,2006,131.1790925,8,individual_heating,11,0,7
262831,1986,166.8538598,8,central_heating,27,1,6
262831,2006,106.745593,12,individual_heating,11,0,7
262831,1993,217.1144045,8,individual_heating,20,0,17
262831,2007,129.5068378,20,individual_heating,10,1,8
262831,2007,80.63983872,14,individual_heating,16,2,10
262831,2013,84.5417664,2,individual_heating,14,1,11
262831,2009,107.7675264,13,individual_heating,5,1,5
262831,2006,75.99468672,15,individual_heating,11,0,7
262831,2005,84.91337856,20,individual_heating,0,0,15
262831,2005,84.91337856,22,individual_heating,0,0,15
262831,2006,75.99468672,11,individual_heating,11,0,7
262831,1986,121.9816915,2,central_heating,27,1,6
262831,2014,59.4579456,21,individual_heating,20,0,17
262831,2014,59.82955776,17,individual_heating,20,0,17
262831,2005,84.91337856,2,individual_heating,0,0,15
262831,2014,59.4579456,3,individual_heating,20,0,17
262831,2013,84.5417664,2,individual_heating,14,1,11
262920,2009,107.7675264,7,individual_heating,5,1,5
262929,2009,107.7675264,7,individual_heating,5,1,5
262929,2009,107.7675264,9,individual_heating,5,1,5
263345,2013,84.5417664,17,individual_heating,14,1,11
263345,2013,84.5417664,28,individual_heating,14,1,11
263345,2013,84.5417664,29,individual_heating,14,1,11
263345,2013,84.5417664,21,individual_heating,14,1,11
263345,2013,84.5417664,20,individual_heating,14,1,11
263345,2013,84.5417664,26,individual_heating,14,1,11
263345,2013,84.5417664,18,individual_heating,14,1,11
263451,2007,102.4720531,20,individual_heating,10,1,8
263716,2007,80.63983872,21,individual_heating,16,2,10
263716,2007,129.5068378,26,individual_heating,10,1,8
263716,2007,80.63983872,24,individual_heating,16,2,10
263716,2005,84.91337856,18,individual_heating,0,0,15
263716,2005,84.91337856,8,individual_heating,0,0,15
263716,2006,83.89144512,11,individual_heating,11,0,11
263716,2006,83.89144512,5,individual_heating,11,0,11
263716,2014,59.82955776,28,individual_heating,20,0,17
263716,2014,59.4579456,17,individual_heating,20,0,17
264159,2006,84.5417664,14,individual_heating,0,0,9
264424,2008,108.4178477,8,individual_heating,14,1,9
264601,2007,131.8294138,18,individual_heating,10,1,8
264601,2007,80.63983872,16,individual_heating,16,2,10
264601,2009,84.5417664,6,individual_heating,5,1,5
264601,2014,59.82955776,3,individual_heating,20,0,17
264601,2013,59.82955776,9,individual_heating,14,1,11
265044,2007,131.8294138,17,individual_heating,10,1,8
265442,2009,107.7675264,19,individual_heating,5,1,5
265442,2009,107.7675264,18,individual_heating,5,1,5
265442,2009,107.7675264,15,individual_heating,5,1,5
265442,2009,107.7675264,19,individual_heating,5,1,5
265442,2009,107.7675264,13,individual_heating,5,1,5
265442,2009,107.7675264,17,individual_heating,5,1,5
265442,2009,107.7675264,14,individual_heating,5,1,5
265442,2009,107.7675264,12,individual_heating,5,1,5
265442,2009,107.7675264,14,individual_heating,5,1,5
265442,2009,107.7675264,12,individual_heating,5,1,5
